N44	t3	{tdacs1,tdacs2}|{pvagin,sscopa,smicro,avirgi,agerar,achine,ccitra,crefra,ttrian,hconto,blagur,ppanic,sbicol,irugos,snutan,atenui,cserru,telega,hcompr,rtuber,etrips,udigit,vcuspi,rrottb,znicar,zluxur,zdmomo,zdgigi,zmhuet,zTIL18,zTIL25,zmB735,zTIL11,zTIL01}#{tdacn1}|{tdacn2}	0	39.4721	845.904
N45	t1	{tdacs1,tdacs2,tdacn2}|{tdacn1}#{znicar,zluxur,zdmomo,zdgigi,zmhuet,zTIL18,zTIL25,zmB735,zTIL11,zTIL01}|{pvagin,sscopa,smicro,avirgi,agerar,achine,ccitra,crefra,ttrian,hconto,blagur,ppanic,sbicol,irugos,snutan,atenui,cserru,telega,hcompr,rtuber,etrips,udigit,vcuspi,rrottb}	1	747.772	756.318
N45	t2	{pvagin,sscopa,smicro,avirgi,agerar,achine,ccitra,crefra,ttrian,hconto,blagur,ppanic,sbicol,irugos,snutan,atenui,cserru,telega,hcompr,rtuber,etrips,udigit,vcuspi,rrottb}|{tdacn1}#{znicar,zluxur,zdmomo,zdgigi,zmhuet,zTIL18,zTIL25,zmB735,zTIL11,zTIL01}|{tdacs1,tdacs2,tdacn2}	0	5.10014	756.318
N45	t3	{tdacs1,tdacs2,tdacn2}|{pvagin,sscopa,smicro,avirgi,agerar,achine,ccitra,crefra,ttrian,hconto,blagur,ppanic,sbicol,irugos,snutan,atenui,cserru,telega,hcompr,rtuber,etrips,udigit,vcuspi,rrottb}#{znicar,zluxur,zdmomo,zdgigi,zmhuet,zTIL18,zTIL25,zmB735,zTIL11,zTIL01}|{tdacn1}	0	3.44542	756.318
N42	t1	{znicar}|{zluxur}#{zdmomo,zdgigi,zmhuet,zTIL18,zTIL25,zmB735,zTIL11,zTIL01}|{pvagin,sscopa,smicro,avirgi,agerar,achine,ccitra,crefra,ttrian,hconto,blagur,ppanic,sbicol,irugos,snutan,atenui,cserru,telega,hcompr,rtuber,etrips,udigit,vcuspi,rrottb,tdacs1,tdacs2,tdacn2,tdacn1}	1	623.71	747.121
N42	t2	{pvagin,sscopa,smicro,avirgi,agerar,achine,ccitra,crefra,ttrian,hconto,blagur,ppanic,sbicol,irugos,snutan,atenui,cserru,telega,hcompr,rtuber,etrips,udigit,vcuspi,rrottb,tdacs1,tdacs2,tdacn2,tdacn1}|{zluxur}#{zdmomo,zdgigi,zmhuet,zTIL18,zTIL25,zmB735,zTIL11,zTIL01}|{znicar}	0	60.3951	747.121
N42	t3	{znicar}|{pvagin,sscopa,smicro,avirgi,agerar,achine,ccitra,crefra,ttrian,hconto,blagur,ppanic,sbicol,irugos,snutan,atenui,cserru,telega,hcompr,rtuber,etrips,udigit,vcuspi,rrottb,tdacs1,tdacs2,tdacn2,tdacn1}#{zdmomo,zdgigi,zmhuet,zTIL18,zTIL25,zmB735,zTIL11,zTIL01}|{zluxur}	0	63.0165	747.121
N72	t1	{zdmomo}|{zdgigi}#{zmhuet,zTIL18,zTIL25,zmB735,zTIL11,zTIL01}|{pvagin,sscopa,smicro,avirgi,agerar,achine,ccitra,crefra,ttrian,hconto,blagur,ppanic,sbicol,irugos,snutan,atenui,cserru,telega,hcompr,rtuber,etrips,udigit,vcuspi,rrottb,tdacs1,tdacs2,tdacn2,tdacn1,znicar,zluxur}	1	563.25	722.179
N72	t2	{pvagin,sscopa,smicro,avirgi,agerar,achine,ccitra,crefra,ttrian,hconto,blagur,ppanic,sbicol,irugos,snutan,atenui,cserru,telega,hcompr,rtuber,etrips,udigit,vcuspi,rrottb,tdacs1,tdacs2,tdacn2,tdacn1,znicar,zluxur}|{zdgigi}#{zmhuet,zTIL18,zTIL25,zmB735,zTIL11,zTIL01}|{zdmomo}	0	79.5067	722.179
N72	t3	{zdmomo}|{pvagin,sscopa,smicro,avirgi,agerar,achine,ccitra,crefra,ttrian,hconto,blagur,ppanic,sbicol,irugos,snutan,atenui,cserru,telega,hcompr,rtuber,etrips,udigit,vcuspi,rrottb,tdacs1,tdacs2,tdacn2,tdacn1,znicar,zluxur}#{zmhuet,zTIL18,zTIL25,zmB735,zTIL11,zTIL01}|{zdgigi}	0	79.4228	722.179
N37	t1	{zTIL18}|{zTIL25}#{zmB735,zTIL11,zTIL01}|{pvagin,sscopa,smicro,avirgi,agerar,achine,ccitra,crefra,ttrian,hconto,blagur,ppanic,sbicol,irugos,snutan,atenui,cserru,telega,hcompr,rtuber,etrips,udigit,vcuspi,rrottb,tdacs1,tdacs2,tdacn2,tdacn1,znicar,zluxur,zdmomo,zdgigi,zmhuet}	0.908722	289.257	793.388
N37	t2	{pvagin,sscopa,smicro,avirgi,agerar,achine,ccitra,crefra,ttrian,hconto,blagur,ppanic,sbicol,irugos,snutan,atenui,cserru,telega,hcompr,rtuber,etrips,udigit,vcuspi,rrottb,tdacs1,tdacs2,tdacn2,tdacn1,znicar,zluxur,zdmomo,zdgigi,zmhuet}|{zTIL25}#{zmB735,zTIL11,zTIL01}|{zTIL18}	0.0405786	249.337	793.388
N37	t3	{zTIL18}|{pvagin,sscopa,smicro,avirgi,agerar,achine,ccitra,crefra,ttrian,hconto,blagur,ppanic,sbicol,irugos,snutan,atenui,cserru,telega,hcompr,rtuber,etrips,udigit,vcuspi,rrottb,tdacs1,tdacs2,tdacn2,tdacn1,znicar,zluxur,zdmomo,zdgigi,zmhuet}#{zmB735,zTIL11,zTIL01}|{zTIL25}	0.0506993	254.794	793.388
N38	t1	{zTIL11}|{zTIL01}#{zmB735}|{pvagin,sscopa,smicro,avirgi,agerar,achine,ccitra,crefra,ttrian,hconto,blagur,ppanic,sbicol,irugos,snutan,atenui,cserru,telega,hcompr,rtuber,etrips,udigit,vcuspi,rrottb,tdacs1,tdacs2,tdacn2,tdacn1,znicar,zluxur,zdmomo,zdgigi,zmhuet,zTIL18,zTIL25}	0.50508	274.851	801.246
N38	t2	{pvagin,sscopa,smicro,avirgi,agerar,achine,ccitra,crefra,ttrian,hconto,blagur,ppanic,sbicol,irugos,snutan,atenui,cserru,telega,hcompr,rtuber,etrips,udigit,vcuspi,rrottb,tdacs1,tdacs2,tdacn2,tdacn1,znicar,zluxur,zdmomo,zdgigi,zmhuet,zTIL18,zTIL25}|{zTIL01}#{zmB735}|{zTIL11}	0.300865	267.343	801.246
N38	t3	{zTIL11}|{pvagin,sscopa,smicro,avirgi,agerar,achine,ccitra,crefra,ttrian,hconto,blagur,ppanic,sbicol,irugos,snutan,atenui,cserru,telega,hcompr,rtuber,etrips,udigit,vcuspi,rrottb,tdacs1,tdacs2,tdacn2,tdacn1,znicar,zluxur,zdmomo,zdgigi,zmhuet,zTIL18,zTIL25}#{zmB735}|{zTIL01}	0.194055	259.051	801.246
N39	t1	{zmB735}|{zTIL11,zTIL01}#{zTIL18,zTIL25}|{pvagin,sscopa,smicro,avirgi,agerar,achine,ccitra,crefra,ttrian,hconto,blagur,ppanic,sbicol,irugos,snutan,atenui,cserru,telega,hcompr,rtuber,etrips,udigit,vcuspi,rrottb,tdacs1,tdacs2,tdacn2,tdacn1,znicar,zluxur,zdmomo,zdgigi,zmhuet}	0.999958	321.888	793.438
N39	t2	{pvagin,sscopa,smicro,avirgi,agerar,achine,ccitra,crefra,ttrian,hconto,blagur,ppanic,sbicol,irugos,snutan,atenui,cserru,telega,hcompr,rtuber,etrips,udigit,vcuspi,rrottb,tdacs1,tdacs2,tdacn2,tdacn1,znicar,zluxur,zdmomo,zdgigi,zmhuet}|{zTIL11,zTIL01}#{zTIL18,zTIL25}|{zmB735}	2.88313e-05	250.548	793.438
N39	t3	{zmB735}|{pvagin,sscopa,smicro,avirgi,agerar,achine,ccitra,crefra,ttrian,hconto,blagur,ppanic,sbicol,irugos,snutan,atenui,cserru,telega,hcompr,rtuber,etrips,udigit,vcuspi,rrottb,tdacs1,tdacs2,tdacn2,tdacn1,znicar,zluxur,zdmomo,zdgigi,zmhuet}#{zTIL18,zTIL25}|{zTIL11,zTIL01}	1.26945e-05	221.002	793.438
N40	t1	{zTIL18,zTIL25}|{zmB735,zTIL11,zTIL01}#{zmhuet}|{pvagin,sscopa,smicro,avirgi,agerar,achine,ccitra,crefra,ttrian,hconto,blagur,ppanic,sbicol,irugos,snutan,atenui,cserru,telega,hcompr,rtuber,etrips,udigit,vcuspi,rrottb,tdacs1,tdacs2,tdacn2,tdacn1,znicar,zluxur,zdmomo,zdgigi}	0.992612	299.878	784.948
N40	t2	{pvagin,sscopa,smicro,avirgi,agerar,achine,ccitra,crefra,ttrian,hconto,blagur,ppanic,sbicol,irugos,snutan,atenui,cserru,telega,hcompr,rtuber,etrips,udigit,vcuspi,rrottb,tdacs1,tdacs2,tdacn2,tdacn1,znicar,zluxur,zdmomo,zdgigi}|{zmB735,zTIL11,zTIL01}#{zmhuet}|{zTIL18,zTIL25}	0.00477706	251.298	784.948
N40	t3	{zTIL18,zTIL25}|{pvagin,sscopa,smicro,avirgi,agerar,achine,ccitra,crefra,ttrian,hconto,blagur,ppanic,sbicol,irugos,snutan,atenui,cserru,telega,hcompr,rtuber,etrips,udigit,vcuspi,rrottb,tdacs1,tdacs2,tdacn2,tdacn1,znicar,zluxur,zdmomo,zdgigi}#{zmhuet}|{zmB735,zTIL11,zTIL01}	0.00261082	233.772	784.948
N41	t1	{zmhuet}|{zTIL18,zTIL25,zmB735,zTIL11,zTIL01}#{zdmomo,zdgigi}|{pvagin,sscopa,smicro,avirgi,agerar,achine,ccitra,crefra,ttrian,hconto,blagur,ppanic,sbicol,irugos,snutan,atenui,cserru,telega,hcompr,rtuber,etrips,udigit,vcuspi,rrottb,tdacs1,tdacs2,tdacn2,tdacn1,znicar,zluxur}	1	401.56	749.832
N41	t2	{pvagin,sscopa,smicro,avirgi,agerar,achine,ccitra,crefra,ttrian,hconto,blagur,ppanic,sbicol,irugos,snutan,atenui,cserru,telega,hcompr,rtuber,etrips,udigit,vcuspi,rrottb,tdacs1,tdacs2,tdacn2,tdacn1,znicar,zluxur}|{zTIL18,zTIL25,zmB735,zTIL11,zTIL01}#{zdmomo,zdgigi}|{zmhuet}	0	175.784	749.832
N41	t3	{zmhuet}|{pvagin,sscopa,smicro,avirgi,agerar,achine,ccitra,crefra,ttrian,hconto,blagur,ppanic,sbicol,irugos,snutan,atenui,cserru,telega,hcompr,rtuber,etrips,udigit,vcuspi,rrottb,tdacs1,tdacs2,tdacn2,tdacn1,znicar,zluxur}#{zdmomo,zdgigi}|{zTIL18,zTIL25,zmB735,zTIL11,zTIL01}	0	172.489	749.832
N71	t1	{zdmomo,zdgigi}|{zmhuet,zTIL18,zTIL25,zmB735,zTIL11,zTIL01}#{znicar,zluxur}|{pvagin,sscopa,smicro,avirgi,agerar,achine,ccitra,crefra,ttrian,hconto,blagur,ppanic,sbicol,irugos,snutan,atenui,cserru,telega,hcompr,rtuber,etrips,udigit,vcuspi,rrottb,tdacs1,tdacs2,tdacn2,tdacn1}	0.588684	259.207	732.216
N71	t2	{pvagin,sscopa,smicro,avirgi,agerar,achine,ccitra,crefra,ttrian,hconto,blagur,ppanic,sbicol,irugos,snutan,atenui,cserru,telega,hcompr,rtuber,etrips,udigit,vcuspi,rrottb,tdacs1,tdacs2,tdacn2,tdacn1}|{zmhuet,zTIL18,zTIL25,zmB735,zTIL11,zTIL01}#{znicar,zluxur}|{zdmomo,zdgigi}	0.0559483	218.855	732.216
N71	t3	{zdmomo,zdgigi}|{pvagin,sscopa,smicro,avirgi,agerar,achine,ccitra,crefra,ttrian,hconto,blagur,ppanic,sbicol,irugos,snutan,atenui,cserru,telega,hcompr,rtuber,etrips,udigit,vcuspi,rrottb,tdacs1,tdacs2,tdacn2,tdacn1}#{znicar,zluxur}|{zmhuet,zTIL18,zTIL25,zmB735,zTIL11,zTIL01}	0.355368	254.154	732.216
N70	t1	{znicar,zluxur}|{zdmomo,zdgigi,zmhuet,zTIL18,zTIL25,zmB735,zTIL11,zTIL01}#{tdacs1,tdacs2,tdacn2,tdacn1}|{pvagin,sscopa,smicro,avirgi,agerar,achine,ccitra,crefra,ttrian,hconto,blagur,ppanic,sbicol,irugos,snutan,atenui,cserru,telega,hcompr,rtuber,etrips,udigit,vcuspi,rrottb}	1	739.28	743.891
N70	t2	{pvagin,sscopa,smicro,avirgi,agerar,achine,ccitra,crefra,ttrian,hconto,blagur,ppanic,sbicol,irugos,snutan,atenui,cserru,telega,hcompr,rtuber,etrips,udigit,vcuspi,rrottb}|{zdmomo,zdgigi,zmhuet,zTIL18,zTIL25,zmB735,zTIL11,zTIL01}#{tdacs1,tdacs2,tdacn2,tdacn1}|{znicar,zluxur}	0	2.25872	743.891
N70	t3	{znicar,zluxur}|{pvagin,sscopa,smicro,avirgi,agerar,achine,ccitra,crefra,ttrian,hconto,blagur,ppanic,sbicol,irugos,snutan,atenui,cserru,telega,hcompr,rtuber,etrips,udigit,vcuspi,rrottb}#{tdacs1,tdacs2,tdacn2,tdacn1}|{zdmomo,zdgigi,zmhuet,zTIL18,zTIL25,zmB735,zTIL11,zTIL01}	0	2.35195	743.891
N69	t1	{tdacs1,tdacs2,tdacn2,tdacn1}|{znicar,zluxur,zdmomo,zdgigi,zmhuet,zTIL18,zTIL25,zmB735,zTIL11,zTIL01}#{udigit,vcuspi,rrottb}|{pvagin,sscopa,smicro,avirgi,agerar,achine,ccitra,crefra,ttrian,hconto,blagur,ppanic,sbicol,irugos,snutan,atenui,cserru,telega,hcompr,rtuber,etrips}	1	576.619	595.502
N69	t2	{pvagin,sscopa,smicro,avirgi,agerar,achine,ccitra,crefra,ttrian,hconto,blagur,ppanic,sbicol,irugos,snutan,atenui,cserru,telega,hcompr,rtuber,etrips}|{znicar,zluxur,zdmomo,zdgigi,zmhuet,zTIL18,zTIL25,zmB735,zTIL11,zTIL01}#{udigit,vcuspi,rrottb}|{tdacs1,tdacs2,tdacn2,tdacn1}	0	8.59651	595.502
N69	t3	{tdacs1,tdacs2,tdacn2,tdacn1}|{pvagin,sscopa,smicro,avirgi,agerar,achine,ccitra,crefra,ttrian,hconto,blagur,ppanic,sbicol,irugos,snutan,atenui,cserru,telega,hcompr,rtuber,etrips}#{udigit,vcuspi,rrottb}|{znicar,zluxur,zdmomo,zdgigi,zmhuet,zTIL18,zTIL25,zmB735,zTIL11,zTIL01}	0	10.2864	595.502
N68	t1	{udigit,vcuspi,rrottb}|{tdacs1,tdacs2,tdacn2,tdacn1,znicar,zluxur,zdmomo,zdgigi,zmhuet,zTIL18,zTIL25,zmB735,zTIL11,zTIL01}#{hcompr,rtuber,etrips}|{pvagin,sscopa,smicro,avirgi,agerar,achine,ccitra,crefra,ttrian,hconto,blagur,ppanic,sbicol,irugos,snutan,atenui,cserru,telega}	1	330.551	534.363
N68	t2	{pvagin,sscopa,smicro,avirgi,agerar,achine,ccitra,crefra,ttrian,hconto,blagur,ppanic,sbicol,irugos,snutan,atenui,cserru,telega}|{tdacs1,tdacs2,tdacn2,tdacn1,znicar,zluxur,zdmomo,zdgigi,zmhuet,zTIL18,zTIL25,zmB735,zTIL11,zTIL01}#{hcompr,rtuber,etrips}|{udigit,vcuspi,rrottb}	0	119.097	534.363
N68	t3	{udigit,vcuspi,rrottb}|{pvagin,sscopa,smicro,avirgi,agerar,achine,ccitra,crefra,ttrian,hconto,blagur,ppanic,sbicol,irugos,snutan,atenui,cserru,telega}#{hcompr,rtuber,etrips}|{tdacs1,tdacs2,tdacn2,tdacn1,znicar,zluxur,zdmomo,zdgigi,zmhuet,zTIL18,zTIL25,zmB735,zTIL11,zTIL01}	0	84.7149	534.363
N66	t1	{hcompr,rtuber,etrips}|{udigit,vcuspi,rrottb,tdacs1,tdacs2,tdacn2,tdacn1,znicar,zluxur,zdmomo,zdgigi,zmhuet,zTIL18,zTIL25,zmB735,zTIL11,zTIL01}#{sscopa,smicro,avirgi,agerar,achine,ccitra,crefra,ttrian,hconto,blagur,ppanic,sbicol,irugos,snutan,atenui,cserru,telega}|{pvagin}	1	269.075	519.947
N66	t2	{pvagin}|{udigit,vcuspi,rrottb,tdacs1,tdacs2,tdacn2,tdacn1,znicar,zluxur,zdmomo,zdgigi,zmhuet,zTIL18,zTIL25,zmB735,zTIL11,zTIL01}#{sscopa,smicro,avirgi,agerar,achine,ccitra,crefra,ttrian,hconto,blagur,ppanic,sbicol,irugos,snutan,atenui,cserru,telega}|{hcompr,rtuber,etrips}	2.11381e-17	167.027	519.947
N66	t3	{hcompr,rtuber,etrips}|{pvagin}#{sscopa,smicro,avirgi,agerar,achine,ccitra,crefra,ttrian,hconto,blagur,ppanic,sbicol,irugos,snutan,atenui,cserru,telega}|{udigit,vcuspi,rrottb,tdacs1,tdacs2,tdacn2,tdacn1,znicar,zluxur,zdmomo,zdgigi,zmhuet,zTIL18,zTIL25,zmB735,zTIL11,zTIL01}	0	83.8456	519.947
